item,itemLabel
http://www.wikidata.org/entity/Q1163693,Daniele Costantini
http://www.wikidata.org/entity/Q1173200,Dave Fleischer
http://www.wikidata.org/entity/Q1160325,Daniel Chavarria
http://www.wikidata.org/entity/Q1000520,Gábor Ferenczi
http://www.wikidata.org/entity/Q1086806,Christopher Kyle
http://www.wikidata.org/entity/Q1107754,Eileen Pollock
http://www.wikidata.org/entity/Q1005544,Vittorio Cottafavi
http://www.wikidata.org/entity/Q1080816,Christian Lerch
http://www.wikidata.org/entity/Q983523,René Vautier
http://www.wikidata.org/entity/Q984434,Kazuo Kuroki
http://www.wikidata.org/entity/Q993320,Bruno Hampel
http://www.wikidata.org/entity/Q993587,Bruno Monsaingeon
http://www.wikidata.org/entity/Q993973,Bruno de Almeida
http://www.wikidata.org/entity/Q995026,Bryan Fuller
http://www.wikidata.org/entity/Q998799,Harry Segall
http://www.wikidata.org/entity/Q999409,Richard Groschopp
http://www.wikidata.org/entity/Q999726,Dale Van Every
http://www.wikidata.org/entity/Q1000006,Florian Eichinger
http://www.wikidata.org/entity/Q1005179,Nando Cicero
http://www.wikidata.org/entity/Q1008532,Enrico Oldoini
http://www.wikidata.org/entity/Q1009658,Mara Gere
http://www.wikidata.org/entity/Q1011297,Krisztina Goda
http://www.wikidata.org/entity/Q1016435,Burkhard Feige
http://www.wikidata.org/entity/Q1020665,Bülent Akıncı
http://www.wikidata.org/entity/Q1022522,C. Jay Cox
http://www.wikidata.org/entity/Q1030862,Michel Brault
http://www.wikidata.org/entity/Q1036038,Sándor Hevesi
http://www.wikidata.org/entity/Q1040872,Carl V. Dupré
http://www.wikidata.org/entity/Q1041810,Carlo Alberto Felice
http://www.wikidata.org/entity/Q1041896,Carlo Borghesio
http://www.wikidata.org/entity/Q1042211,Carlo Infascelli
http://www.wikidata.org/entity/Q1042421,Carlo Rola
http://www.wikidata.org/entity/Q1043065,Carlos Mencia
http://www.wikidata.org/entity/Q1044263,Carola Stern
http://www.wikidata.org/entity/Q1044521,Caroline Leaf
http://www.wikidata.org/entity/Q1046087,Simona Izzo
http://www.wikidata.org/entity/Q1046993,Károly Makk
http://www.wikidata.org/entity/Q1053096,Christian de Chalonge
http://www.wikidata.org/entity/Q1066875,Charlie Creed-Miles
http://www.wikidata.org/entity/Q1067013,Rula Jebreal
http://www.wikidata.org/entity/Q1069336,Naoki Hisaya
http://www.wikidata.org/entity/Q1069356,Rick Mercer
http://www.wikidata.org/entity/Q1071731,Verónica Chen
http://www.wikidata.org/entity/Q1073993,Masayuki Suo
http://www.wikidata.org/entity/Q1075796,Carlos Alazraqui
http://www.wikidata.org/entity/Q1075789,Miro Gavran
http://www.wikidata.org/entity/Q1079849,Christian Gion
http://www.wikidata.org/entity/Q1081030,Christian Marquand
http://www.wikidata.org/entity/Q1082466,Christian von Aster
http://www.wikidata.org/entity/Q1083613,Christine Jezior
http://www.wikidata.org/entity/Q1085734,Christoph Röhl
http://www.wikidata.org/entity/Q1088019,Jukki Hanada
http://www.wikidata.org/entity/Q1092601,Goran Tribuson
http://www.wikidata.org/entity/Q1093867,Damon Herriman
http://www.wikidata.org/entity/Q1096847,Ágnes Incze
http://www.wikidata.org/entity/Q1097965,Claudine West
http://www.wikidata.org/entity/Q1098016,Claudio Del Punta
http://www.wikidata.org/entity/Q1098670,Claus Löser
http://www.wikidata.org/entity/Q1106411,Heinz Thiel
http://www.wikidata.org/entity/Q1106842,Tiffany Grant
http://www.wikidata.org/entity/Q1108323,José Bénazéraf
http://www.wikidata.org/entity/Q1109387,Pál Királyhegyi
http://www.wikidata.org/entity/Q1109470,Rob Benedict
http://www.wikidata.org/entity/Q1115043,Nino Frank
http://www.wikidata.org/entity/Q1118631,Hans Fitz
http://www.wikidata.org/entity/Q1122913,István Kállai
http://www.wikidata.org/entity/Q1123531,Charles Maigne
http://www.wikidata.org/entity/Q1124438,Zsolt Kézdi-Kovács
http://www.wikidata.org/entity/Q1130103,Corrado Augias
http://www.wikidata.org/entity/Q1130529,Denys Amiel
http://www.wikidata.org/entity/Q1130939,Giorgio Faletti
http://www.wikidata.org/entity/Q1131853,Coral Amiga
http://www.wikidata.org/entity/Q1131880,Stanislao Nievo
http://www.wikidata.org/entity/Q1133276,Murray Schisgal
http://www.wikidata.org/entity/Q1134799,Elizabeth Sarnoff
http://www.wikidata.org/entity/Q1136031,Cosima Dannoritzer
http://www.wikidata.org/entity/Q1140264,Cristi Puiu
http://www.wikidata.org/entity/Q1143660,Hitonari Tsuji
http://www.wikidata.org/entity/Q1150524,Luigi Cozzi
http://www.wikidata.org/entity/Q1156612,Dace Rukšāne
http://www.wikidata.org/entity/Q1157704,Daisy von Scherler Mayer
http://www.wikidata.org/entity/Q1159104,Dan Lauria
http://www.wikidata.org/entity/Q1159118,Dan Mazer
http://www.wikidata.org/entity/Q1160435,Daniel Depp
http://www.wikidata.org/entity/Q1162881,Daniel Taradash
http://www.wikidata.org/entity/Q1163729,Daniele Gangemi
http://www.wikidata.org/entity/Q1168358,John Korty
http://www.wikidata.org/entity/Q1169278,Joachim Wohlgemuth
http://www.wikidata.org/entity/Q1170303,Mark Verheiden
http://www.wikidata.org/entity/Q1171155,Neelesha Barthel
http://www.wikidata.org/entity/Q102462,James Stewart
http://www.wikidata.org/entity/Q104438,Heiner Stadler
http://www.wikidata.org/entity/Q106254,Martin Sperr
http://www.wikidata.org/entity/Q102871,Jan Petersen
http://www.wikidata.org/entity/Q84722,Peter Kern
http://www.wikidata.org/entity/Q75021,Jackie Mason
http://www.wikidata.org/entity/Q78828,Hans Hass
http://www.wikidata.org/entity/Q106245,Rafael Seligmann
http://www.wikidata.org/entity/Q104844,Clemens Meyer
http://www.wikidata.org/entity/Q80782,Kevin Rankin
http://www.wikidata.org/entity/Q83233,Jacques Cousteau
http://www.wikidata.org/entity/Q102672,Christine Neubauer
http://www.wikidata.org/entity/Q87117,Rainer Simon
http://www.wikidata.org/entity/Q104823,Karl Vollmöller
http://www.wikidata.org/entity/Q103898,Sebastian Niemann
http://www.wikidata.org/entity/Q78756,Barbara Albert
http://www.wikidata.org/entity/Q65932,Anthony Hopkins
http://www.wikidata.org/entity/Q66070,Max Färberböck
http://www.wikidata.org/entity/Q66315,Oskar Roehler
http://www.wikidata.org/entity/Q67169,Hanns Heinz Ewers
http://www.wikidata.org/entity/Q67629,Feridun Zaimoğlu
http://www.wikidata.org/entity/Q67727,Andreas Schnaas
http://www.wikidata.org/entity/Q69298,Vera Tschechowa
http://www.wikidata.org/entity/Q71473,Knister
http://www.wikidata.org/entity/Q71770,Frank Wisbar
http://www.wikidata.org/entity/Q72021,Andreas Dresen
http://www.wikidata.org/entity/Q73799,Frank Ripploh
http://www.wikidata.org/entity/Q73870,Rudolf Jugert
http://www.wikidata.org/entity/Q74013,Hans W. Geißendörfer
http://www.wikidata.org/entity/Q76409,Charles Bukowski
http://www.wikidata.org/entity/Q76876,Baldur von Schirach
http://www.wikidata.org/entity/Q78383,Christian Alvart
http://www.wikidata.org/entity/Q78652,Harald Kloser
http://www.wikidata.org/entity/Q80760,Buddy DeSylva
http://www.wikidata.org/entity/Q82538,Mike van Diem
http://www.wikidata.org/entity/Q83859,John Milius
http://www.wikidata.org/entity/Q84153,Hervé Guibert
http://www.wikidata.org/entity/Q84780,Henry Lehrman
http://www.wikidata.org/entity/Q86018,Helmut Ashley
http://www.wikidata.org/entity/Q87018,Karl Farkas
http://www.wikidata.org/entity/Q87120,Peter Stephan Jungk
http://www.wikidata.org/entity/Q87134,Wolfgang Glück
http://www.wikidata.org/entity/Q100409,Rosa Barba
http://www.wikidata.org/entity/Q100978,Hartmut Griesmayr
http://www.wikidata.org/entity/Q101088,Manfred Purzer
http://www.wikidata.org/entity/Q102208,Peter Sempel
http://www.wikidata.org/entity/Q102374,Bruno Kastner
http://www.wikidata.org/entity/Q103158,Heinz Emigholz
http://www.wikidata.org/entity/Q103579,Claude-Oliver Rudolph
http://www.wikidata.org/entity/Q103754,Arthur Pohl
http://www.wikidata.org/entity/Q104266,Mel Brooks
http://www.wikidata.org/entity/Q104694,Tyron Montgomery
http://www.wikidata.org/entity/Q105362,Helmut Baierl
http://www.wikidata.org/entity/Q106270,Richard Hey
http://www.wikidata.org/entity/Q106330,Klaus Poche
http://www.wikidata.org/entity/Q55403,Nagisa Ōshima
http://www.wikidata.org/entity/Q46080,Victoria Jackson
http://www.wikidata.org/entity/Q44414,Trey Parker
http://www.wikidata.org/entity/Q51577,James Ivory
http://www.wikidata.org/entity/Q45521,Dieter Hildebrandt
http://www.wikidata.org/entity/Q44183,William Golding
http://www.wikidata.org/entity/Q59129,Michael Cimino
http://www.wikidata.org/entity/Q55170,Victor Sjöström
http://www.wikidata.org/entity/Q53018,Marco Ferreri
http://www.wikidata.org/entity/Q44736,Loriot
http://www.wikidata.org/entity/Q55424,Peter Weir
http://www.wikidata.org/entity/Q64400,Günter Kunert
http://www.wikidata.org/entity/Q55249,Ken Russell
http://www.wikidata.org/entity/Q56008,Tim Burton
http://www.wikidata.org/entity/Q51530,Jerzy Skolimowski
http://www.wikidata.org/entity/Q42101,Denzel Washington
http://www.wikidata.org/entity/Q44158,Dave Bautista
http://www.wikidata.org/entity/Q44646,Leonard Mlodinow
http://www.wikidata.org/entity/Q46926,Chetan Bhagat
http://www.wikidata.org/entity/Q47293,Erich Maria Remarque
http://www.wikidata.org/entity/Q49016,Robert Rodat
http://www.wikidata.org/entity/Q49072,Herman Wouk
http://www.wikidata.org/entity/Q50764,Éric Rohmer
http://www.wikidata.org/entity/Q51127,Carl Theodor Dreyer
http://www.wikidata.org/entity/Q51488,John Cassavetes
http://www.wikidata.org/entity/Q51549,Jacques Tati
http://www.wikidata.org/entity/Q51559,Sidney Lumet
http://www.wikidata.org/entity/Q52030,Janne Furch
http://www.wikidata.org/entity/Q52224,Sergey Lukyanenko
http://www.wikidata.org/entity/Q53037,Ettore Scola
http://www.wikidata.org/entity/Q53008,Mauro Bolognini
http://www.wikidata.org/entity/Q53003,Roberto Rossellini
http://www.wikidata.org/entity/Q53039,Lina Wertmüller
http://www.wikidata.org/entity/Q55172,Alexander Sokurov
http://www.wikidata.org/entity/Q55303,John Schlesinger
http://www.wikidata.org/entity/Q55394,Henri Verneuil
http://www.wikidata.org/entity/Q55388,René Clair
http://www.wikidata.org/entity/Q55431,Wong Kar-wai
http://www.wikidata.org/entity/Q55689,Narayan Hari Apte
http://www.wikidata.org/entity/Q57231,Tom Tykwer
http://www.wikidata.org/entity/Q59076,Marcel Arland
http://www.wikidata.org/entity/Q59549,Krzysztof Piesiewicz
http://www.wikidata.org/entity/Q60753,Heinz G. Konsalik
http://www.wikidata.org/entity/Q62323,Werner Schroeter
http://www.wikidata.org/entity/Q64240,Willy Fritsch
http://www.wikidata.org/entity/Q99562061,Scott Alexander Young
http://www.wikidata.org/entity/Q97441565,Angus Benfield
http://www.wikidata.org/entity/Q95983012,Joëlle Bercot
http://www.wikidata.org/entity/Q96318639,Skyy John
http://www.wikidata.org/entity/Q96384175,cemal erez
http://www.wikidata.org/entity/Q96440117,Tiffanie Hsu
http://www.wikidata.org/entity/Q96474203,Clayton Froning
http://www.wikidata.org/entity/Q96475113,Francesco Turbanti
http://www.wikidata.org/entity/Q96487073,László Segesdy
http://www.wikidata.org/entity/Q96625022,Victoria Martín
http://www.wikidata.org/entity/Q96739714,Nazmul Haque Bappy
http://www.wikidata.org/entity/Q96754183,Christophe Chudy
http://www.wikidata.org/entity/Q96782785,Sebastien Fechner
http://www.wikidata.org/entity/Q96944795,Piet Hein S. Laout
http://www.wikidata.org/entity/Q97104761,Alicja Jasina
http://www.wikidata.org/entity/Q97152077,Raji Al Wrdani
http://www.wikidata.org/entity/Q97317149,Shadi Alfons
http://www.wikidata.org/entity/Q97345567,Aitor Gametxo Zabala
http://www.wikidata.org/entity/Q97348064,Yin Chen-hao
http://www.wikidata.org/entity/Q97501277,Gergö V. Nagy
http://www.wikidata.org/entity/Q97501738,Áron Ferenczik
http://www.wikidata.org/entity/Q97501748,Teréz Koncz
http://www.wikidata.org/entity/Q97660002,Aleksandr Gonorovsky
http://www.wikidata.org/entity/Q97666446,Aleksandr Shahinian
http://www.wikidata.org/entity/Q97781207,Joany Kane
http://www.wikidata.org/entity/Q97913506,Enrico Iannaccone
http://www.wikidata.org/entity/Q98056257,Renata Gąsiorowska
http://www.wikidata.org/entity/Q98094095,Liran Shitrit
http://www.wikidata.org/entity/Q98139146,Ingeborg Topsøe
http://www.wikidata.org/entity/Q98145400,Ben Hickernell
http://www.wikidata.org/entity/Q98223483,Anders Flensborg
http://www.wikidata.org/entity/Q98223526,Mike Siegstad
http://www.wikidata.org/entity/Q98280587,Maario Masing
http://www.wikidata.org/entity/Q98383075,Becky Southwell
http://www.wikidata.org/entity/Q98399404,Dean Batali
http://www.wikidata.org/entity/Q98406661,Andreas Labrinos
http://www.wikidata.org/entity/Q98411830,Seo Mi-ae
http://www.wikidata.org/entity/Q98479446,Sigal Diamant
http://www.wikidata.org/entity/Q98557603,Vida Spears
http://www.wikidata.org/entity/Q98609625,Sophie Garric
http://www.wikidata.org/entity/Q98843456,Kurt Voelker
http://www.wikidata.org/entity/Q98925924,Steve Granat
http://www.wikidata.org/entity/Q98929435,Eliot Daro
http://www.wikidata.org/entity/Q98931734,Luigi Boccia
http://www.wikidata.org/entity/Q98967575,Shark De Mayo
http://www.wikidata.org/entity/Q99034661,Grete Høien
http://www.wikidata.org/entity/Q99222316,Emily Skopov
http://www.wikidata.org/entity/Q99224041,Jason William Lee
http://www.wikidata.org/entity/Q99316716,Janelle James
http://www.wikidata.org/entity/Q99347242,Claudia Rinke
http://www.wikidata.org/entity/Q99402266,Elizabeth Higgins Clark
http://www.wikidata.org/entity/Q99504176,Stefano Levi
http://www.wikidata.org/entity/Q99518843,Zam Salim
http://www.wikidata.org/entity/Q99527474,Clara Viola
http://www.wikidata.org/entity/Q99540936,Gabriela Gwisdek
http://www.wikidata.org/entity/Q99542730,Danny Boushebel
http://www.wikidata.org/entity/Q99591674,Mohamed Hassini
http://www.wikidata.org/entity/Q99660106,Karole Di Tommaso
http://www.wikidata.org/entity/Q99690295,Daniel Bekerman
http://www.wikidata.org/entity/Q99693608,Nikki Wall
http://www.wikidata.org/entity/Q99704457,Aris Movsesijan
http://www.wikidata.org/entity/Q99836909,Hal Cumpston
http://www.wikidata.org/entity/Q99872067,Ryan Cavan
http://www.wikidata.org/entity/Q99884371,Dayci Brookshire
http://www.wikidata.org/entity/Q99984327,David Stassen
http://www.wikidata.org/entity/Q100088229,Ashlee Blackwell
http://www.wikidata.org/entity/Q100228181,Kelly Covin
http://www.wikidata.org/entity/Q100234677,Sami Hantula
http://www.wikidata.org/entity/Q100348028,Marta Pessoa
http://www.wikidata.org/entity/Q100348454,Roger Tilton
http://www.wikidata.org/entity/Q100401179,Deja Dee
http://www.wikidata.org/entity/Q100568857,Marie Talon
http://www.wikidata.org/entity/Q100632006,Dana Shatz
http://www.wikidata.org/entity/Q100715699,Giacomo Bottoni
http://www.wikidata.org/entity/Q100718442,Benjamin Charbit
http://www.wikidata.org/entity/Q100742766,Bright Wonder Obasi
http://www.wikidata.org/entity/Q100878502,Hamid Basket
http://www.wikidata.org/entity/Q100883207,Irina Margolina
http://www.wikidata.org/entity/Q100946596,Paul Tatara
http://www.wikidata.org/entity/Q100949883,Wanda Birdsong Shope
http://www.wikidata.org/entity/Q100990352,Laura Carreira
http://www.wikidata.org/entity/Q101086254,Lo Yu-Kei
http://www.wikidata.org/entity/Q101090470,Nikita Vasilchenko
http://www.wikidata.org/entity/Q101136950,Sania Jhankar
http://www.wikidata.org/entity/Q101178817,Alexandre Labarussiat
http://www.wikidata.org/entity/Q97314104,Aleksandr Tsypkin
http://www.wikidata.org/entity/Q97723141,Fumio Yoshida
http://www.wikidata.org/entity/Q96405640,Jean Victor
http://www.wikidata.org/entity/Q100150126,James Thomas
http://www.wikidata.org/entity/Q100699857,Viktor Petrov
http://www.wikidata.org/entity/Q97695236,James Doran
http://www.wikidata.org/entity/Q99438497,Petr Kubík
http://www.wikidata.org/entity/Q98929306,Antonio Ortiz
http://www.wikidata.org/entity/Q97181905,Faisal Hashmi
http://www.wikidata.org/entity/Q98929906,Larry Parr
http://www.wikidata.org/entity/Q98223614,Andreas Steen Sørensen
http://www.wikidata.org/entity/Q99290055,Stefan Kubicki
http://www.wikidata.org/entity/Q96419324,Sebastian Jones
http://www.wikidata.org/entity/Q100774104,Heli Rantala
http://www.wikidata.org/entity/Q97579031,Taylor Wong
http://www.wikidata.org/entity/Q16378611,Q16378611
http://www.wikidata.org/entity/Q16582656,Nino Russo
http://www.wikidata.org/entity/Q16732187,Max Mayer
http://www.wikidata.org/entity/Q16886298,Christopher Vane
http://www.wikidata.org/entity/Q16875984,Peter Keeley
http://www.wikidata.org/entity/Q16213441,Michael Bell
http://www.wikidata.org/entity/Q16237574,Teddy Wilson
http://www.wikidata.org/entity/Q16225521,Phil Hay
http://www.wikidata.org/entity/Q16729871,David Holden
http://www.wikidata.org/entity/Q16731865,Malcolm Clarke
http://www.wikidata.org/entity/Q16329779,Dimitra Papadopoulou
http://www.wikidata.org/entity/Q16541120,Christoph Hartmann
http://www.wikidata.org/entity/Q16488126,Alexandre Machado
http://www.wikidata.org/entity/Q16214635,Raphael Smith
http://www.wikidata.org/entity/Q16226530,Justin Stangel
http://www.wikidata.org/entity/Q16905899,Ingrid Wiese
http://www.wikidata.org/entity/Q16679909,Thierry Lamy
http://www.wikidata.org/entity/Q16745354,Jessica Cameron
http://www.wikidata.org/entity/Q16221453,Raffaele Monti
http://www.wikidata.org/entity/Q16520356,Béla Hegyi
http://www.wikidata.org/entity/Q16213189,Barry Pullman
http://www.wikidata.org/entity/Q16213406,Morgan Higby Night
http://www.wikidata.org/entity/Q16213615,Santiago Loza
http://www.wikidata.org/entity/Q16213825,Sijay
http://www.wikidata.org/entity/Q16214855,Gopimohan
http://www.wikidata.org/entity/Q16216058,Srivinay Salian
http://www.wikidata.org/entity/Q16216728,Sanjeewa Pushpakumara
http://www.wikidata.org/entity/Q16223670,Brent Hodge
http://www.wikidata.org/entity/Q16237391,True Eames Boardman
http://www.wikidata.org/entity/Q16240091,Rohit Phalke
http://www.wikidata.org/entity/Q16247278,Andy Bobrow
http://www.wikidata.org/entity/Q16264725,Guiya Ōta
http://www.wikidata.org/entity/Q16269243,Pim Richter
http://www.wikidata.org/entity/Q16297659,Cecilia Bartolomé
http://www.wikidata.org/entity/Q16298620,Johanna Hartikainen
http://www.wikidata.org/entity/Q16299199,Joonas Hytönen
http://www.wikidata.org/entity/Q16300415,Felix Moeller
http://www.wikidata.org/entity/Q16300347,Sebastián Badilla
http://www.wikidata.org/entity/Q16300790,José Manuel Iglesias Fernández
http://www.wikidata.org/entity/Q16327215,Angelos Rouvas
http://www.wikidata.org/entity/Q16336277,Neko Hsu
http://www.wikidata.org/entity/Q16337094,Carol Zoccoli
http://www.wikidata.org/entity/Q16372762,Qəmər Salamzadə
http://www.wikidata.org/entity/Q16372813,Radi Kuşneroviç
http://www.wikidata.org/entity/Q16374764,Səttar Zərdablı
http://www.wikidata.org/entity/Q16375079,Teyyub Qurban
http://www.wikidata.org/entity/Q16389822,Aleksei Speshnyov
http://www.wikidata.org/entity/Q16404053,Rainer Wittkamp
http://www.wikidata.org/entity/Q16404107,Vladislav Koržets
http://www.wikidata.org/entity/Q16466240,Julie Schroell
http://www.wikidata.org/entity/Q16476122,Hajime Shimada
http://www.wikidata.org/entity/Q16494260,Paulina Fernández Jurado
http://www.wikidata.org/entity/Q16502222,Linda-Maria Birbeck
http://www.wikidata.org/entity/Q16512489,Giorgos Oikonomides
http://www.wikidata.org/entity/Q16517825,Jon Plazaola
http://www.wikidata.org/entity/Q16518794,Bernát László Czető
http://www.wikidata.org/entity/Q16520178,György Gém
http://www.wikidata.org/entity/Q16526195,Andrea Cavaletto
http://www.wikidata.org/entity/Q16526434,Andrea Zaccariello
http://www.wikidata.org/entity/Q16526963,Anna Pavignano
http://www.wikidata.org/entity/Q16528626,Alfonso Patiño Gómez
http://www.wikidata.org/entity/Q16555070,Fabrizio Sarazani
http://www.wikidata.org/entity/Q16555863,Delia Morín
http://www.wikidata.org/entity/Q16562068,Janusz Sadza
http://www.wikidata.org/entity/Q16573715,Louis Neher
http://www.wikidata.org/entity/Q16582825,José Dominiani
http://www.wikidata.org/entity/Q16589779,Peter Skerl
http://www.wikidata.org/entity/Q16633067,Ulf Hultberg
http://www.wikidata.org/entity/Q16641443,Heath Seifert
http://www.wikidata.org/entity/Q16645223,Jean-François Chauvel
http://www.wikidata.org/entity/Q16657193,Howard Dimsdale
http://www.wikidata.org/entity/Q16669281,Svetlana Kutsenko
http://www.wikidata.org/entity/Q16676365,Anzhelina Mikulskaya
http://www.wikidata.org/entity/Q16678092,Stéphane Drouet
http://www.wikidata.org/entity/Q16689303,Yevhen Matviyenko
http://www.wikidata.org/entity/Q16728205,Laurence Coriat
http://www.wikidata.org/entity/Q16728949,Bruce Ferber
http://www.wikidata.org/entity/Q16729827,Lindsey Hill
http://www.wikidata.org/entity/Q16731924,Manju Borah
http://www.wikidata.org/entity/Q16733561,Obie Scott Wade
http://www.wikidata.org/entity/Q16734841,Tomislav Radić
http://www.wikidata.org/entity/Q16741533,Manfred Oldenburg
http://www.wikidata.org/entity/Q16743854,Alcides Greca
http://www.wikidata.org/entity/Q16750550,Jigee Viertel
http://www.wikidata.org/entity/Q16783695,Julien Hollande
http://www.wikidata.org/entity/Q16844704,John Altschuler
http://www.wikidata.org/entity/Q16846936,Steven Lewis Simpson
http://www.wikidata.org/entity/Q16864293,Stefan Markus
http://www.wikidata.org/entity/Q16864473,Luis Santeiro
http://www.wikidata.org/entity/Q16864574,Kris Pearn
http://www.wikidata.org/entity/Q16864607,Jeanne Waltz
http://www.wikidata.org/entity/Q16874358,Volker A. Zahn
http://www.wikidata.org/entity/Q16875276,Tom Herpich
http://www.wikidata.org/entity/Q16898980,Bjørn-Erik Hanssen
http://www.wikidata.org/entity/Q16905647,Thomas Seeberg Torjussen
http://www.wikidata.org/entity/Q16910057,Wiam Simav Bedirxan
http://www.wikidata.org/entity/Q16910914,Brock Norman Brock
http://www.wikidata.org/entity/Q16915049,Paul Achard
http://www.wikidata.org/entity/Q16930824,Horst Manfred Adloff
http://www.wikidata.org/entity/Q16934900,Ara Arush
http://www.wikidata.org/entity/Q1175691,David Mills
http://www.wikidata.org/entity/Q1247808,Richard Day
http://www.wikidata.org/entity/Q1257887,Aleksander Ford
http://www.wikidata.org/entity/Q1231115,Jan Novák
http://www.wikidata.org/entity/Q1320930,Jonathan Levine
http://www.wikidata.org/entity/Q1174168,David Davidson
http://www.wikidata.org/entity/Q1291686,Edward Berger
http://www.wikidata.org/entity/Q1189404,Dennis O'Keefe
http://www.wikidata.org/entity/Q1332764,Jun Fukuda
http://www.wikidata.org/entity/Q1314794,László Sántha
http://www.wikidata.org/entity/Q1239117,Don Foster
http://www.wikidata.org/entity/Q1250720,József Romhányi
http://www.wikidata.org/entity/Q1268195,Branko Đurić
http://www.wikidata.org/entity/Q1187981,Noboru Ishiguro
http://www.wikidata.org/entity/Q1210511,Didier Bourdon
http://www.wikidata.org/entity/Q1344373,Kevin Macdonald
http://www.wikidata.org/entity/Q1320346,Hugh O'Conor
http://www.wikidata.org/entity/Q1227739,Dirk Ahner
http://www.wikidata.org/entity/Q1321598,Derek Tsang
http://www.wikidata.org/entity/Q1308273,Noble Johnson
http://www.wikidata.org/entity/Q1176872,David Tomblin
http://www.wikidata.org/entity/Q1175713,David Mitton
http://www.wikidata.org/entity/Q1175076,David L. Paterson
http://www.wikidata.org/entity/Q1209717,Dick Kinney
http://www.wikidata.org/entity/Q1210473,Didi Danquart
http://www.wikidata.org/entity/Q1210536,Didier Daeninckx
http://www.wikidata.org/entity/Q1213275,Virág Móricz
http://www.wikidata.org/entity/Q1222471,Dieter Meichsner
http://www.wikidata.org/entity/Q1222900,Dieter Tappert
http://www.wikidata.org/entity/Q1222974,Dieter Wardetzky
http://www.wikidata.org/entity/Q1223349,Dietmar Brehm
http://www.wikidata.org/entity/Q1223430,Dietmar Jacobs
http://www.wikidata.org/entity/Q1226110,Dímos Avdeliódis
http://www.wikidata.org/entity/Q1226832,Luis Leante
http://www.wikidata.org/entity/Q1227933,Dirk Kummer
http://www.wikidata.org/entity/Q1228703,György Palásthy
http://www.wikidata.org/entity/Q1230705,Pascal Lainé
http://www.wikidata.org/entity/Q1233832,Doctor Dré
http://www.wikidata.org/entity/Q1234971,Eduard Probst
http://www.wikidata.org/entity/Q1242044,Ryszard Wojtyllo
http://www.wikidata.org/entity/Q1245379,Elemér Ragályi
http://www.wikidata.org/entity/Q1248590,Maurizio Pradeaux
http://www.wikidata.org/entity/Q1248749,Olaf Saumer
http://www.wikidata.org/entity/Q1249780,Miljenko Smoje
http://www.wikidata.org/entity/Q1250094,Vassilis Alexakis
http://www.wikidata.org/entity/Q1251496,Charles Maurice Donnay
http://www.wikidata.org/entity/Q1252187,Douglas Day Stewart
http://www.wikidata.org/entity/Q1252311,Fatima El-Tayeb
http://www.wikidata.org/entity/Q1253248,András Réz
http://www.wikidata.org/entity/Q1254252,Novak Novak
http://www.wikidata.org/entity/Q1254636,Esther Zimmering
http://www.wikidata.org/entity/Q1254876,Erik Balling
http://www.wikidata.org/entity/Q1257990,Branko Bauer
http://www.wikidata.org/entity/Q1261023,Jack Yellen
http://www.wikidata.org/entity/Q1262490,Riccardo Fellini
http://www.wikidata.org/entity/Q1265525,Jelena Veljača
http://www.wikidata.org/entity/Q1267825,Nick Santora
http://www.wikidata.org/entity/Q1268149,Gabriele Crisanti
http://www.wikidata.org/entity/Q1268890,Jandira Martini
http://www.wikidata.org/entity/Q1270430,Johnny Hazzard
http://www.wikidata.org/entity/Q1275818,John Greyson
http://www.wikidata.org/entity/Q1277190,Earl W. Wallace
http://www.wikidata.org/entity/Q1277983,Martin Caidin
http://www.wikidata.org/entity/Q1278904,Nigel Kneale
http://www.wikidata.org/entity/Q1279164,Jakob Hilpert
http://www.wikidata.org/entity/Q1279768,Yasujirō Shimazu
http://www.wikidata.org/entity/Q1281149,Ron Nyswaner
http://www.wikidata.org/entity/Q1281212,Moe Howard
http://www.wikidata.org/entity/Q1281327,Michael Mansfeld
http://www.wikidata.org/entity/Q1281841,Eckhart Schmidt
http://www.wikidata.org/entity/Q1282992,A. R. Murugadoss
http://www.wikidata.org/entity/Q1286296,Éva Schulze
http://www.wikidata.org/entity/Q1286406,Kevin Grevioux
http://www.wikidata.org/entity/Q1288144,Heiko Rüll
http://www.wikidata.org/entity/Q1292174,Edward F. Cline
http://www.wikidata.org/entity/Q1292714,Ardal O'Hanlon
http://www.wikidata.org/entity/Q1296148,Iván Szenes
http://www.wikidata.org/entity/Q1298183,John Monk Saunders
http://www.wikidata.org/entity/Q1299933,György Szomjas
http://www.wikidata.org/entity/Q1305608,Leslie Bricusse
http://www.wikidata.org/entity/Q1313474,Gianfranco Bullo
http://www.wikidata.org/entity/Q1314250,Robert Shaye
http://www.wikidata.org/entity/Q1315839,Osamu Dezaki
http://www.wikidata.org/entity/Q1317317,Niklaus Schlienger
http://www.wikidata.org/entity/Q1318058,Jake West
http://www.wikidata.org/entity/Q1321127,Revaz Inanishvili
http://www.wikidata.org/entity/Q1327477,Zsuzsa Tóth
http://www.wikidata.org/entity/Q1328532,Elfi Mikesch
http://www.wikidata.org/entity/Q1330594,Elisabetta Lodoli
http://www.wikidata.org/entity/Q1333195,Roger Leenhardt
http://www.wikidata.org/entity/Q1335454,Hajime Kanzaka
http://www.wikidata.org/entity/Q1335810,Emil Artur Longen
http://www.wikidata.org/entity/Q1335922,Emil Burri
